approvedSymbol	targetId	pathways	pathwayTerms	neuroFluxSubset	totalScoreNorm	neuroFluxTarget	geneticAD	maxPhase	isDrugTarget	UMAP 1	UMAP 2	cluster	clusterManual	clusterName3Words	clusterNameReactome	clusterNameGOBP	prioritised
TRAPPC11	ENSG00000168538	R-HSA-199991; R-HSA-5653656	Membrane Trafficking; Vesicle-mediated transport	SORL1.null	0.049425929	1	0		0	-5.632296	-0.7768148	5		Vesiclemediated / Transport / Membrane	Intra-Golgi and retrograde Golgi-to-ER traffic	vesicle-mediated transport	1
TRAPPC8	ENSG00000153339	R-HSA-199991; R-HSA-5653656	Membrane Trafficking; Vesicle-mediated transport	"SORL1.null, AD_MIX"	0.082165326	1	0		0	-6.22514	-1.1963501	5		Vesiclemediated / Transport / Membrane	Intra-Golgi and retrograde Golgi-to-ER traffic	vesicle-mediated transport	1
USE1	ENSG00000053501	R-HSA-199991; R-HSA-5653656	Membrane Trafficking; Vesicle-mediated transport	"PSEN1.Intron4, AD_IND"	0.111525173	1	0		0	-6.8931794	-0.24320117	5		Vesiclemediated / Transport / Membrane	Intra-Golgi and retrograde Golgi-to-ER traffic	vesicle-mediated transport	0
USP6NL	ENSG00000148429	R-HSA-199991; R-HSA-5653656	Membrane Trafficking; Vesicle-mediated transport		0	0	1		0	-5.7226524	-0.0839591	5		Vesiclemediated / Transport / Membrane	Intra-Golgi and retrograde Golgi-to-ER traffic	vesicle-mediated transport	0
VPS36	ENSG00000136100	R-HSA-199991; R-HSA-5653656	Membrane Trafficking; Vesicle-mediated transport		0	0	1		0	-5.399885	-0.27261135	5		Vesiclemediated / Transport / Membrane	Intra-Golgi and retrograde Golgi-to-ER traffic	vesicle-mediated transport	0
CISH	ENSG00000114737	R-HSA-168256	Immune System		0	0	1		0	-10.002624	-13.523685	6		Immune	Cytokine Signaling in Immune system	regulation of receptor signaling pathway via STAT*	0
CSF3	ENSG00000108342	R-HSA-168256	Immune System		0	0	1		0	-9.665656	-13.671368	6		Immune	Cytokine Signaling in Immune system	regulation of receptor signaling pathway via STAT*	0
EDARADD	ENSG00000186197	R-HSA-168256	Immune System	"PSEN1.Intron4, SORL1.null, AD_IND, AD_MONO.MIX, AD_MIX"	0.450159171	1	0		0	-9.909459	-14.261924	6		Immune	Cytokine Signaling in Immune system	regulation of receptor signaling pathway via STAT*	0
EIF4G2	ENSG00000110321	R-HSA-168256	Immune System	"PSEN1.Intron4, AD_IND"	0.111525173	1	0		0	-9.372714	-13.452457	6		Immune	Cytokine Signaling in Immune system	regulation of receptor signaling pathway via STAT*	0
EIF4G3	ENSG00000075151	R-HSA-168256	Immune System		0	0	1		0	-10.177927	-13.090545	6		Immune	Cytokine Signaling in Immune system	regulation of receptor signaling pathway via STAT*	0
FANCL	ENSG00000115392	R-HSA-168256	Immune System		0	0	1		0	-9.825817	-13.123055	6		Immune	Cytokine Signaling in Immune system	regulation of receptor signaling pathway via STAT*	0
FANCM	ENSG00000187790	R-HSA-168256	Immune System	"PSEN1.Intron4, AD_MONO.MIX, AD_MIX"	0.211048415	1	0		0	-10.372628	-13.410216	6		Immune	Cytokine Signaling in Immune system	regulation of receptor signaling pathway via STAT*	0
GH2	ENSG00000136487	R-HSA-168256	Immune System	SORL1.null	0.011405984	1	0		0	-9.773167	-12.776734	6		Immune	Cytokine Signaling in Immune system	regulation of receptor signaling pathway via STAT*	0
GHR	ENSG00000112964	R-HSA-168256	Immune System		0	0	1		0	-10.245718	-12.972651	6		Immune	Cytokine Signaling in Immune system	regulation of receptor signaling pathway via STAT*	0
HAVCR2	ENSG00000135077	R-HSA-168256	Immune System		0	0	1		0	-9.137691	-13.687271	6		Immune	Cytokine Signaling in Immune system	regulation of receptor signaling pathway via STAT*	0
IL11RA	ENSG00000137070	R-HSA-168256	Immune System	"SORL1.null, AD_MIX"	0.082165326	1	0		0	-10.612138	-13.475597	6		Immune	Cytokine Signaling in Immune system	regulation of receptor signaling pathway via STAT*	0
IL19	ENSG00000142224	R-HSA-168256	Immune System	"SORL1.null, AD_MIX"	0.082165326	1	0		0	-10.340778	-13.065424	6		Immune	Cytokine Signaling in Immune system	regulation of receptor signaling pathway via STAT*	0
IP6K2	ENSG00000068745	R-HSA-168256	Immune System		0	0	1		0	-9.918881	-12.922979	6		Immune	Cytokine Signaling in Immune system	regulation of receptor signaling pathway via STAT*	0
IRF6	ENSG00000117595	R-HSA-168256	Immune System	"PSEN1.Intron4, SORL1.null, AD_MONO.MIX, AD_MIX"	0.44275886	1	0		0	-9.855386	-14.38714	6		Immune	Cytokine Signaling in Immune system	regulation of receptor signaling pathway via STAT*	0
KPNA4	ENSG00000186432	R-HSA-168256	Immune System	"PSEN1.Intron4, AD_MONO.MIX, AD_MIX"	0.175201038	1	0		0	-9.291938	-13.846315	6		Immune	Cytokine Signaling in Immune system	regulation of receptor signaling pathway via STAT*	0
MAPT	ENSG00000186868	R-HSA-168256	Immune System		0	0	1	3	1	-9.391014	-13.348638	6		Immune	Cytokine Signaling in Immune system	regulation of receptor signaling pathway via STAT*	0
MX2	ENSG00000183486	R-HSA-168256	Immune System	"SORL1.null, AD_MIX"	0.260098671	1	0		0	-9.809779	-13.003062	6		Immune	Cytokine Signaling in Immune system	regulation of receptor signaling pathway via STAT*	0
SNRPA1	ENSG00000131876	R-HSA-168256	Immune System	"PSEN1.Intron4, AD_MIX"	0.082165326	1	0		0	-10.305101	-13.847762	6		Immune	Cytokine Signaling in Immune system	regulation of receptor signaling pathway via STAT*	0
TCP1	ENSG00000120438	R-HSA-168256	Immune System	"PSEN1.Intron4, SORL1.null, AD_MONO.MIX, AD_MIX"	0.341734434	1	0		0	-9.657616	-13.5473795	6		Immune	Cytokine Signaling in Immune system	regulation of receptor signaling pathway via STAT*	1
TRIM48	ENSG00000150244	R-HSA-168256	Immune System		0	0	1		0	-9.125783	-13.011144	6		Immune	Cytokine Signaling in Immune system	regulation of receptor signaling pathway via STAT*	0
CACNA1G	ENSG00000006283	R-HSA-422475; R-HSA-9675108; R-HSA-1266738	Axon guidance; Nervous system development; Developmental Biology		0	0	1		0	-11.82692	28.597757	7		Nervous / Development / Developmental	NMD independent of the Exon Junction Complex	cytoplasmic translation	0
CYP51A1	ENSG00000001630	R-HSA-9675108; R-HSA-1266738	Nervous system development; Developmental Biology	"SORL1.null, AD_MONO.MIX, AD_MIX"	0.195840437	1	0		0	-13.355256	28.655384	7		Nervous / Development / Developmental	NMD independent of the Exon Junction Complex	cytoplasmic translation	0
DAB1	ENSG00000173406	R-HSA-422475; R-HSA-9675108; R-HSA-1266738	Axon guidance; Nervous system development; Developmental Biology		0	0	1		0	-11.348872	29.420404	7		Nervous / Development / Developmental	NMD independent of the Exon Junction Complex	cytoplasmic translation	0
EPHA1	ENSG00000146904	R-HSA-9675108; R-HSA-422475; R-HSA-2682334; R-HSA-3928665; R-HSA-1266738	Nervous system development; Axon guidance; EPH-Ephrin signaling; EPH-ephrin mediated repulsion of cells; Developmental Biology		0	0	1		0	-11.8746195	27.635267	7		Nervous / Development / Developmental	NMD independent of the Exon Junction Complex	cytoplasmic translation	0
HMGCR	ENSG00000113161	R-HSA-9675108; R-HSA-1266738	Nervous system development; Developmental Biology		0	0	1	2	1	-13.613829	28.450926	7		Nervous / Development / Developmental	NMD independent of the Exon Junction Complex	cytoplasmic translation	0
MYL12A	ENSG00000101608	R-HSA-422475; R-HSA-9675108; R-HSA-2682334; R-HSA-1266738	Axon guidance; Nervous system development; EPH-Ephrin signaling; Developmental Biology	"SORL1.null, AD_IND, AD_MONO.MIX, AD_MIX"	0.295959626	1	0		0	-12.173737	27.977972	7		Nervous / Development / Developmental	NMD independent of the Exon Junction Complex	cytoplasmic translation	0
ROBO1	ENSG00000169855	R-HSA-422475; R-HSA-9675108; R-HSA-1266738	Axon guidance; Nervous system development; Developmental Biology		0	0	1		0	-12.061174	28.905704	7		Nervous / Development / Developmental	NMD independent of the Exon Junction Complex	cytoplasmic translation	0
RPL11	ENSG00000142676	R-HSA-9675108; R-HSA-422475; R-HSA-1266738	Nervous system development; Axon guidance; Developmental Biology	"PSEN1.Intron4, AD_MIX"	0.082165326	1	0		0	-11.904692	28.921911	7		Nervous / Development / Developmental	NMD independent of the Exon Junction Complex	cytoplasmic translation	0
RPL17	ENSG00000265681	R-HSA-9675108; R-HSA-422475; R-HSA-1266738	Nervous system development; Axon guidance; Developmental Biology	"APP.V717I, AD_MONO.MIX, AD_MIX"	0.201271858	1	0		0	-11.25553	29.082514	7		Nervous / Development / Developmental	NMD independent of the Exon Junction Complex	cytoplasmic translation	0
RPL19	ENSG00000108298	R-HSA-9675108; R-HSA-422475; R-HSA-1266738	Nervous system development; Axon guidance; Developmental Biology	"PSEN1.Intron4, AD_IND, AD_MONO.MIX, AD_MIX"	0.311167605	1	0		0	-11.7454815	28.018736	7		Nervous / Development / Developmental	NMD independent of the Exon Junction Complex	cytoplasmic translation	0
RPL21	ENSG00000122026	R-HSA-422475; R-HSA-9675108; R-HSA-1266738	Axon guidance; Nervous system development; Developmental Biology	APP.V717I	0.057029918	1	0		0	-10.95247	28.742788	7		Nervous / Development / Developmental	NMD independent of the Exon Junction Complex	cytoplasmic translation	1
RPL32	ENSG00000144713	R-HSA-9675108; R-HSA-422475; R-HSA-1266738	Nervous system development; Axon guidance; Developmental Biology	"SORL1.null, AD_MONO.MIX, AD_MIX"	0.208875847	1	0		0	-12.012868	29.144333	7		Nervous / Development / Developmental	NMD independent of the Exon Junction Complex	cytoplasmic translation	0
RPL36AL	ENSG00000165502	R-HSA-9675108; R-HSA-422475; R-HSA-1266738	Nervous system development; Axon guidance; Developmental Biology	"APP.V717I, AD_MONO.MIX, AD_MIX"	0.175201038	1	1		0	-10.892573	28.37087	7		Nervous / Development / Developmental	NMD independent of the Exon Junction Complex	cytoplasmic translation	0
RPL39	ENSG00000198918	R-HSA-422475; R-HSA-9675108; R-HSA-1266738	Axon guidance; Nervous system development; Developmental Biology	"APP.V717I, AD_MIX"	0.082165326	1	0		0	-11.438791	28.257172	7		Nervous / Development / Developmental	NMD independent of the Exon Junction Complex	cytoplasmic translation	0
RPL4	ENSG00000174444	R-HSA-422475; R-HSA-9675108; R-HSA-1266738	Axon guidance; Nervous system development; Developmental Biology	"PSEN1.Intron4, AD_MIX"	0.153860081	1	0		0	-11.1185255	29.211014	7		Nervous / Development / Developmental	NMD independent of the Exon Junction Complex	cytoplasmic translation	0
RPL7	ENSG00000147604	R-HSA-422475; R-HSA-9675108; R-HSA-1266738	Axon guidance; Nervous system development; Developmental Biology	"PSEN1.Intron4, AD_MIX"	0.131048113	1	0		0	-12.649948	28.881208	7		Nervous / Development / Developmental	NMD independent of the Exon Junction Complex	cytoplasmic translation	0
RPL9	ENSG00000163682	R-HSA-422475; R-HSA-9675108; R-HSA-1266738	Axon guidance; Nervous system development; Developmental Biology	"SORL1.null, AD_MONO.MIX, AD_MIX"	0.221911257	1	0		0	-11.12244	28.10354	7		Nervous / Development / Developmental	NMD independent of the Exon Junction Complex	cytoplasmic translation	0
RPS10	ENSG00000124614	R-HSA-9675108; R-HSA-422475; R-HSA-1266738	Nervous system development; Axon guidance; Developmental Biology	"PSEN1.Intron4, AD_IND, AD_MONO.MIX, AD_MIX"	0.311167605	1	0		0	-11.60265	28.062056	7		Nervous / Development / Developmental	NMD independent of the Exon Junction Complex	cytoplasmic translation	0
RPS12	ENSG00000112306	R-HSA-9675108; R-HSA-422475; R-HSA-1266738	Nervous system development; Axon guidance; Developmental Biology	"APP.V717I, AD_MONO.MIX, AD_MIX"	0.175201038	1	0		0	-11.180596	28.910376	7		Nervous / Development / Developmental	NMD independent of the Exon Junction Complex	cytoplasmic translation	0
RPS13	ENSG00000110700	R-HSA-422475; R-HSA-9675108; R-HSA-1266738	Axon guidance; Nervous system development; Developmental Biology	"PSEN1.Intron4, AD_IND, AD_MONO.MIX, AD_MIX"	0.3937252	1	0		0	-10.861355	29.030867	7		Nervous / Development / Developmental	NMD independent of the Exon Junction Complex	cytoplasmic translation	0
RPS17	ENSG00000182774	R-HSA-422475; R-HSA-9675108; R-HSA-1266738	Axon guidance; Nervous system development; Developmental Biology	"PSEN1.Intron4, AD_MONO.MIX, AD_MIX"	0.211048415	1	0		0	-11.585181	29.496777	7		Nervous / Development / Developmental	NMD independent of the Exon Junction Complex	cytoplasmic translation	0
RPS19	ENSG00000105372	R-HSA-422475; R-HSA-9675108; R-HSA-1266738	Axon guidance; Nervous system development; Developmental Biology		0	0	1		0	-11.721679	29.49378	7		Nervous / Development / Developmental	NMD independent of the Exon Junction Complex	cytoplasmic translation	0
RPS23	ENSG00000186468	R-HSA-422475; R-HSA-9675108; R-HSA-1266738	Axon guidance; Nervous system development; Developmental Biology	PSEN1.Intron4	0.039287277	1	0		0	-11.443941	29.623306	7		Nervous / Development / Developmental	NMD independent of the Exon Junction Complex	cytoplasmic translation	0
RPS24	ENSG00000138326	R-HSA-9675108; R-HSA-422475; R-HSA-1266738	Nervous system development; Axon guidance; Developmental Biology	"SORL1.null, AD_MONO.MIX, AD_MIX"	0.195840437	1	0		0	-11.1116295	28.683296	7		Nervous / Development / Developmental	NMD independent of the Exon Junction Complex	cytoplasmic translation	0
RPS26	ENSG00000197728	R-HSA-9675108; R-HSA-422475; R-HSA-1266738	Nervous system development; Axon guidance; Developmental Biology		0	0	1		0	-12.045783	28.587715	7		Nervous / Development / Developmental	NMD independent of the Exon Junction Complex	cytoplasmic translation	0
RPS27L	ENSG00000185088	R-HSA-422475; R-HSA-9675108; R-HSA-1266738	Axon guidance; Nervous system development; Developmental Biology	"PSEN1.Intron4, AD_MONO.MIX, AD_MIX"	0.175201038	1	0		0	-11.486122	28.170435	7		Nervous / Development / Developmental	NMD independent of the Exon Junction Complex	cytoplasmic translation	0
RPS29	ENSG00000213741	R-HSA-422475; R-HSA-9675108; R-HSA-1266738	Axon guidance; Nervous system development; Developmental Biology		0	0	1		0	-11.272314	28.493656	7		Nervous / Development / Developmental	NMD independent of the Exon Junction Complex	cytoplasmic translation	0
SCD5	ENSG00000145284	R-HSA-9675108; R-HSA-1266738	Nervous system development; Developmental Biology	"APP.V717I, AD_MONO.MIX, AD_MIX"	0.175201038	1	0		0	-13.218921	28.94472	7		Nervous / Development / Developmental	NMD independent of the Exon Junction Complex	cytoplasmic translation	0
SCN1A	ENSG00000144285	R-HSA-9675108; R-HSA-422475; R-HSA-1266738	Nervous system development; Axon guidance; Developmental Biology	"APP.V717I, SORL1.null, AD_MONO.MIX, AD_MIX"	0.364546401	1	0		0	-11.839117	28.652477	7		Nervous / Development / Developmental	NMD independent of the Exon Junction Complex	cytoplasmic translation	1
SEMA6D	ENSG00000137872	R-HSA-9675108; R-HSA-422475; R-HSA-1266738	Nervous system development; Axon guidance; Developmental Biology		0	0	1		0	-10.69621	28.842522	7		Nervous / Development / Developmental	NMD independent of the Exon Junction Complex	cytoplasmic translation	0
TEAD1	ENSG00000187079	R-HSA-9675108; R-HSA-1266738	Nervous system development; Developmental Biology		0	0	1		0	-13.597006	28.49295	7		Nervous / Development / Developmental	NMD independent of the Exon Junction Complex	cytoplasmic translation	0
UNC5C	ENSG00000182168	R-HSA-9675108; R-HSA-422475; R-HSA-1266738	Nervous system development; Axon guidance; Developmental Biology		0	0	1		0	-11.515365	29.290972	7		Nervous / Development / Developmental	NMD independent of the Exon Junction Complex	cytoplasmic translation	0
UPF2	ENSG00000151461	R-HSA-9675108; R-HSA-422475; R-HSA-1266738	Nervous system development; Axon guidance; Developmental Biology	"APP.V717I, AD_MONO.MIX, AD_MIX"	0.175201038	1	0		0	-11.20777	28.485962	7		Nervous / Development / Developmental	NMD independent of the Exon Junction Complex	cytoplasmic translation	0
ARID1B	ENSG00000049618	R-HSA-1266738	Developmental Biology		0	0	1		0	0.018399104	25.399675	8		Developmental / Biology	Developmental Biology	positive regulation of RNA metabolic process	0
CASP14	ENSG00000105141	R-HSA-1266738	Developmental Biology	"PSEN1.Intron4, AD_MIX"	0.082165326	1	0		0	0.03879922	26.71251	8		Developmental / Biology	Developmental Biology	positive regulation of RNA metabolic process	0
CPEB1	ENSG00000214575	R-HSA-1266738	Developmental Biology	"APP.V717I, AD_MONO.MIX, AD_MIX"	0.209418989	1	0		0	0.32862458	26.34784	8		Developmental / Biology	Developmental Biology	positive regulation of RNA metabolic process	0
CTNNA2	ENSG00000066032	R-HSA-1266738	Developmental Biology		0	0	1		0	-0.14458075	25.249653	8		Developmental / Biology	Developmental Biology	positive regulation of RNA metabolic process	0
DARS1	ENSG00000115866	R-HSA-1266738	Developmental Biology	"PSEN1.Intron4, AD_MONO.MIX, AD_MIX"	0.175201038	1	0		0	-0.9577654	25.792624	8		Developmental / Biology	Developmental Biology	positive regulation of RNA metabolic process	0
DIO2	ENSG00000211448	R-HSA-1266738	Developmental Biology		0	0	1		0	-0.59113646	26.71485	8		Developmental / Biology	Developmental Biology	positive regulation of RNA metabolic process	0
DSC3	ENSG00000134762	R-HSA-1266738	Developmental Biology	"PSEN1.Intron4, AD_MONO.MIX, AD_MIX"	0.277854891	1	0		0	0.44959804	26.022907	8		Developmental / Biology	Developmental Biology	positive regulation of RNA metabolic process	0
GBX2	ENSG00000168505	R-HSA-1266738	Developmental Biology		0	0	1		0	-0.4301418	26.443113	8		Developmental / Biology	Developmental Biology	positive regulation of RNA metabolic process	0
GMPR	ENSG00000137198	R-HSA-1266738	Developmental Biology	"SORL1.null, AD_MONO.MIX, AD_MIX"	0.298494289	1	0		0	-0.81662077	26.479937	8		Developmental / Biology	Developmental Biology	positive regulation of RNA metabolic process	1
HAND1	ENSG00000113196	R-HSA-1266738	Developmental Biology		0	0	1		0	0.40430278	26.125036	8		Developmental / Biology	Developmental Biology	positive regulation of RNA metabolic process	0
HINT1	ENSG00000169567	R-HSA-1266738	Developmental Biology		0	0	1		0	-0.95392126	25.950676	8		Developmental / Biology	Developmental Biology	positive regulation of RNA metabolic process	0
KDM4E	ENSG00000235268	R-HSA-1266738	Developmental Biology	"SORL1.null, AD_MONO.MIX, AD_MIX"	0.167597049	1	0		0	0.47522268	25.893963	8		Developmental / Biology	Developmental Biology	positive regulation of RNA metabolic process	0
KRT3	ENSG00000186442	R-HSA-1266738	Developmental Biology	"APP.V717I, AD_MIX"	0.082165326	1	0		0	-0.1307298	26.712854	8		Developmental / Biology	Developmental Biology	positive regulation of RNA metabolic process	0
KRTAP10-4	ENSG00000215454	R-HSA-1266738	Developmental Biology	"SORL1.null, AD_MONO.MIX, AD_MIX"	0.167597049	1	0		0	-1.358788	26.24427	8		Developmental / Biology	Developmental Biology	positive regulation of RNA metabolic process	0
KRTAP25-1	ENSG00000232263	R-HSA-1266738	Developmental Biology	APP.V717I	0.011405984	1	0		0	-0.35186303	25.337791	8		Developmental / Biology	Developmental Biology	positive regulation of RNA metabolic process	0
MED10	ENSG00000133398	R-HSA-1266738	Developmental Biology	"PSEN1.Intron4, AD_MONO.MIX, AD_MIX"	0.175201038	1	0		0	-0.58453584	26.830978	8		Developmental / Biology	Developmental Biology	positive regulation of RNA metabolic process	0
MED14	ENSG00000180182	R-HSA-1266738	Developmental Biology	"PSEN1.Intron4, AD_MIX"	0.095200736	1	0		0	-0.13552886	26.869743	8		Developmental / Biology	Developmental Biology	positive regulation of RNA metabolic process	0
MED15	ENSG00000099917	R-HSA-1266738	Developmental Biology	"SORL1.null, AD_IND, AD_MONO.MIX, AD_MIX"	0.295959626	1	0		0	0.27897114	26.070139	8		Developmental / Biology	Developmental Biology	positive regulation of RNA metabolic process	0
MED24	ENSG00000008838	R-HSA-1266738	Developmental Biology		0	0	1		0	-0.98788524	26.80441	8		Developmental / Biology	Developmental Biology	positive regulation of RNA metabolic process	0
MED31	ENSG00000108590	R-HSA-1266738	Developmental Biology	"SORL1.null, AD_MIX"	0.082165326	1	0		0	0.2832224	25.816729	8		Developmental / Biology	Developmental Biology	positive regulation of RNA metabolic process	0
